"method","metric","val","scenario","n","p_over_n","L","pi_po","pi_d","d","pev","gamma","perc_theta_share","alpha","graph_type"
"Kraus","CurveError",0.498923798504912,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.413294662339968,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.545443170314155,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.386303572764357,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.36960433367964,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.415252079995523,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.38724328136863,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.422441064532918,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.35619640468634,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.418418941390392,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.398415443699228,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.56894705089973,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.446286883834752,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.423099645430833,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.404856740730641,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.456339722965219,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.364584832100988,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.421054182841075,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.480684820522822,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.334275308065197,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.33491682752882,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.36633758719421,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.409208060823389,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.424832752921992,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.407147963295335,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.390041626098142,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.392820127269899,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.403756333779917,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.406451221665833,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.341478594011065,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.382432960957638,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.367525964895686,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.395663149049523,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.430371759553143,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.43722870588942,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.449804940307521,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.399268442241967,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.479537611749819,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.414902543798583,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.443089521406239,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.433029797167226,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.438847894995588,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.419067227388487,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.371593065472279,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.477425050562617,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.445995345309988,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.445783107115949,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.391573774028093,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.566737520902629,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.364422591049246,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.378985273968113,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.447986083826822,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.41482049515028,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.42493052714245,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.35805130781458,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.41144070671319,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.41624219277271,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.375992790952272,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.322295981613689,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.420334213852863,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.353286070662398,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.392916517325343,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.452846271747247,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.448330197333163,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.459214792989264,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.455763417576593,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.513506521750635,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.391304916699485,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.331716119606257,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.39477692052651,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.43618371769996,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.496463701411746,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.43138095554108,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.408596421731215,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.456366126293562,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.403326286824226,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.311798102771104,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.40593507639975,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.414696418913672,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.360448782125817,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.418372723439167,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.489958296622466,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.42285499145682,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.440655933894197,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.391904501700667,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.391886938574132,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.404977195988597,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.351512693840694,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.416054844369505,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.457880136339933,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.381226513604272,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.352830160203447,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.385846297853576,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"Kraus","CurveError",0.344842090453727,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",118.129000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",117.831999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.484,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",115.636,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",121.675000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",126.571,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.804,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",127.514999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",125.781000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.977999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",126.237999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",105.552000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.227999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",125.049999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",122.112000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.673000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",118.534,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",121.290000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",127.367,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",126.432000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",116.258999999998,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",125.082999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",126.871999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",127.163999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",126.608,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",115.125,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",127.385,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",133.869000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",118.531000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",122.245000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",115.075999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",121.242999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",122.391,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.439,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",118.531999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",129.065000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",118.715,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.585999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",123.67,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",119.470000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",115.4,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.403,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.299999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",124.618,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",125.021999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",118.470000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",122.417999999998,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.968000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",116.162,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",118.143,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",125.281000000003,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",125.369000000002,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",119.121999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",125.063999999998,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",126.401000000002,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",124.386000000002,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.125,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",126.075000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",126.042000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",123.469000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",119.342000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",130.654000000002,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",129.040000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",124.541000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.437000000002,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",122.330999999998,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",121.139000000003,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",133.077000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",127.07,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",125.867000000002,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",112.262999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",127.469000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",130.403999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",124.898000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",126.973999999998,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",121.744999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",135.727999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",122.527999999998,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",122.049000000003,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",119.218000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",121.611000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",123.161,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",123.252,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",123.082999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",119.166999999998,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",114.065999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",116.994000000002,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",121.494999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",124.075000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",133.832000000002,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",120.055,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",117.164000000001,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",122.241999999998,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",119.673999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",121.832999999999,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",123.705000000002,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",117.534000000003,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",125.112999999998,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",125.617000000002,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ComputationalTime",128.437999999998,"d","100","0.2","5","0.5","0.5","100","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.419806811723377,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.493505177501896,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.427974704466496,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.432786001419182,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.534871019163437,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.549038498440422,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.4207035431244,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.405302415349792,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.350125084336309,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.312207756668787,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.357450061657186,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.395786333789138,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.419591732537293,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.396390983591711,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.365577160001385,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.383402987491627,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.37306408348922,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.413954805702626,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.400424650375658,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.402748289984159,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.373706812576899,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.327661819696992,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.366273191895598,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.462213042612116,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.437963335648214,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.467841471474203,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.390318847771785,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.420664997014151,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.412506834946648,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.318970815324918,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.393344043558487,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.333931306738462,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.438717152996104,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
